RefId,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
17834,22-09-2009,OTHER,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,BLUE,Auto,1,Alloy,78683,AMERICAN,MEDIUM,FORD,2863,4003,3592,4823,2517,3487,3218,4266,NO,GREEN,99740,84104,UT,4545,0,1220
17835,29-09-2009,OTHER,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,BAS,4D SEDAN,WHITE,Auto,1,Alloy,65193,AMERICAN,LARGE,GM,6521,8158,7543,9311,6839,8184,10062,11495,NO,GREEN,99740,84104,UT,6660,0,1703
17836,29-09-2009,OTHER,2004,5,CHRYSLER,PT CRUISER 2.4L I4 S,TOU,4D SEDAN,WHITE,Auto,1,Alloy,74142,AMERICAN,MEDIUM,CHRYSLER,3566,4644,4351,5516,4312,5197,7144,8610,NO,GREEN,99740,84104,UT,5260,0,1389
17837,29-09-2009,OTHER,2005,4,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN,BLUE,Auto,1,Alloy,81712,AMERICAN,COMPACT,GM,3252,4048,4012,4872,3148,3829,6341,7085,NO,GREEN,99740,84104,UT,3645,0,853
17838,29-09-2009,OTHER,2007,2,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN S,MAROON,Auto,1,Alloy,83499,AMERICAN,COMPACT,FORD,7597,8985,8705,10204,6489,7700,10279,11156,NO,GREEN,99740,84104,UT,4745,0,1243
17839,06-10-2009,OTHER,2005,4,MITSUBISHI,GALANT 4C 2.4L I4 EF,ES,4D SEDAN ES,GREY,Auto,1,Alloy,77194,OTHER ASIAN,MEDIUM,OTHER,6032,6794,7015,7838,6032,6794,7015,7838,NO,GREEN,99740,84104,UT,6860,0,569
17840,06-10-2009,OTHER,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,Auto,2,Covers,70406,AMERICAN,VAN,CHRYSLER,4699,5984,5575,6963,4316,5569,8091,9565,NO,GREEN,99740,84104,UT,6660,0,1623
17841,06-10-2009,OTHER,2006,3,PONTIAC,GRAND PRIX 3.8L V6 S,BAS,4D SEDAN,GREEN,Auto,1,Alloy,66443,AMERICAN,LARGE,GM,6492,8143,7511,9294,6839,8184,10062,11495,NO,GREEN,99740,84104,UT,7875,0,1703
17842,06-10-2009,OTHER,2007,2,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L,WHITE,Auto,1,Alloy,78615,AMERICAN,LARGE,GM,8281,9786,9443,11069,8588,9967,12412,13876,NO,GREEN,99740,84104,UT,7875,0,1974
17843,06-10-2009,OTHER,2005,4,MAZDA,MAZDA6 2.3L I4 MPI,I,4D SEDAN I,SILVER,Manual,3,Special,77176,OTHER ASIAN,MEDIUM,OTHER,7399,9140,8491,10371,6114,7710,9524,10954,NO,GREEN,99740,84104,UT,7975,0,1272
17844,13-10-2009,OTHER,2006,3,FORD,MUSTANG V6 4.0L V6 E,BAS,2D COUPE,BLUE,Auto,1,Alloy,66187,AMERICAN,SPORTS,FORD,10004,11723,11304,13161,9657,11491,12936,14735,NO,GREEN,3453,84104,UT,9155,0,728
17845,13-10-2009,OTHER,2008,1,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L FFV,SILVER,Auto,1,Alloy,75053,AMERICAN,LARGE,GM,9643,10903,10914,12275,9252,10664,12516,14358,NO,GREEN,3453,84104,UT,8125,0,1974
17846,13-10-2009,OTHER,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT,MAROON,Auto,1,Alloy,83059,AMERICAN,LARGE,GM,4392,5395,5243,6327,4009,5056,7268,8464,NO,GREEN,3453,84104,UT,6185,0,2152
17847,13-10-2009,OTHER,2006,3,PONTIAC,G6 4C 2.4L I4 MPI,BAS,4D SEDAN SE,BEIGE,Auto,1,Alloy,64042,AMERICAN,MEDIUM,GM,6397,8081,7409,9227,6397,8081,7409,9227,NO,GREEN,3453,84104,UT,6210,0,923
17848,13-10-2009,OTHER,2007,2,PONTIAC,GRAND PRIX 3.8L V6 S,BAS,4D SEDAN,RED,Auto,1,Alloy,54422,AMERICAN,LARGE,GM,7609,8932,8718,10147,7148,8253,8220,9413,NO,GREEN,3453,84104,UT,7525,0,1500
17849,13-10-2009,OTHER,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,Auto,2,Covers,71351,AMERICAN,LARGE,GM,7682,8951,8797,10167,8356,9577,11798,13138,NO,GREEN,3453,84104,UT,7605,0,1974
17850,13-10-2009,OTHER,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C 4,NOR,4D SUV 4.2L LS,BLUE,Auto,1,Alloy,90485,AMERICAN,MEDIUM SUV,GM,6795,8327,7839,9493,5978,7248,9692,11537,NO,GREEN,3453,84104,UT,8305,0,2351
17851,13-10-2009,OTHER,2005,4,NISSAN,ALTIMA 2.5L I4 MPI,BAS,4D SEDAN,GREY,Auto,1,Alloy,89561,TOP LINE ASIAN,MEDIUM,OTHER,6333,7752,7340,8872,6564,8126,9618,11239,NO,GREEN,3453,84104,UT,7010,0,723
17852,13-10-2009,OTHER,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,BAS,4D SEDAN,SILVER,Auto,2,Covers,61693,AMERICAN,COMPACT,GM,2846,3899,3574,4711,2762,3577,5967,6743,NO,GREEN,3453,84104,UT,3945,0,1020
17853,13-10-2009,OTHER,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,WHITE,Auto,1,Alloy,85144,AMERICAN,MEDIUM,CHRYSLER,5009,6464,5910,7481,4140,5505,4971,6445,NO,GREEN,3453,84104,UT,3970,0,1243
17854,13-10-2009,OTHER,2002,7,PONTIAC,GRAND PRIX 3.8L V6 M,GT,4D SEDAN GT,GOLD,Auto,1,Alloy,65106,AMERICAN,LARGE,GM,3599,4759,4387,5640,3325,4204,6301,7562,NO,GREEN,3453,84104,UT,5735,0,2003
17855,13-10-2009,OTHER,2005,4,DODGE,NEON 2.0L I4 SFI,SE,4D SEDAN,SILVER,Auto,2,Covers,69707,AMERICAN,COMPACT,CHRYSLER,3287,4295,4050,5139,2971,4115,6323,8000,NO,GREEN,3453,84104,UT,3995,0,630
17856,13-10-2009,OTHER,2006,3,FORD,TAURUS 3.0L V6 EFI,SEL,4D SEDAN SEL,GREEN,Auto,1,Alloy,79063,AMERICAN,MEDIUM,FORD,5388,6717,6319,7754,5192,6410,8786,10429,NO,GREEN,3453,84104,UT,5410,0,920
17857,13-10-2009,OTHER,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C 4,NOR,4D SUV 4.2L LS,GREY,Auto,1,Alloy,84636,AMERICAN,MEDIUM SUV,GM,6689,8191,7724,9346,6689,8191,7724,9346,NO,GREEN,3453,84104,UT,8425,0,2152
17858,13-10-2009,OTHER,2005,4,GMC,1500 SIERRA PICKUP 2,SLE,CREW CAB 5.3L,BLACK,Auto,1,Alloy,88524,AMERICAN,LARGE TRUCK,GM,10830,13441,12196,15016,8361,11077,14630,19382,NO,GREEN,3453,84104,UT,9705,0,1243
17859,13-10-2009,OTHER,2004,5,CHEVROLET,MALIBU 4C 2.2L I4 MP,CLA,4D SEDAN CLASSIC,RED,Auto,2,Covers,88215,AMERICAN,MEDIUM,GM,3083,4467,3830,5324,2983,4166,3722,4999,NO,GREEN,3453,84104,UT,3045,0,1243
17860,13-10-2009,OTHER,2005,4,HYUNDAI,TUCSON 2WD V6 2.7L V,GLS,4D CUV,BLUE,Auto,1,Alloy,55735,OTHER ASIAN,SMALL SUV,OTHER,7310,8636,8395,9827,6212,6682,9723,10459,NO,GREEN,3453,84104,UT,7565,0,1086
17861,13-10-2009,OTHER,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,BAS,4D SEDAN,RED,Auto,2,Covers,73156,AMERICAN,COMPACT,GM,2829,3871,3555,4681,2637,3671,3348,4465,NO,GREEN,3453,84104,UT,3770,0,1155
17862,13-10-2009,OTHER,2003,6,MAZDA,MAZDA6 3.0L V6 MFI,S,4D SEDAN S,YELLOW,Manual,1,Alloy,81052,OTHER ASIAN,MEDIUM,OTHER,5201,6742,6117,7781,4848,5845,8164,9234,NO,GREEN,3453,84104,UT,8225,0,1933
17863,13-10-2009,OTHER,2006,3,FORD,ESCAPE 4WD V6 3.0L V,XLT,4D CUV 3.0L XLT,BLUE,Auto,1,Alloy,89135,AMERICAN,SMALL SUV,FORD,11742,14116,13181,15745,8543,11137,12320,15244,NO,GREEN,3453,84104,UT,8705,0,1503
17864,13-10-2009,OTHER,2006,3,FORD,FIVE HUNDRED 3.0L V6,SE,4D SEDAN SE AWD,GREEN,Auto,1,Alloy,69957,AMERICAN,LARGE,FORD,9039,10942,10262,12317,6393,8146,10095,12172,NO,GREEN,3453,84104,UT,6860,0,1411
17865,13-10-2009,OTHER,2004,5,FORD,MUSTANG V6 3.8L V6 E,BAS,2D COUPE,BLUE,Auto,1,Alloy,81850,AMERICAN,SPORTS,FORD,5390,6710,6321,7747,4648,5842,8246,9658,NO,GREEN,3453,84104,UT,4770,0,853
17866,13-10-2009,OTHER,2005,4,TOYOTA SCION,XA 1.5L I4 EFI,BAS,4D HATCHBACK,BLUE,Auto,1,Alloy,86440,OTHER ASIAN,COMPACT,OTHER,5270,6657,6192,7690,5614,6881,6563,7931,NO,GREEN,3453,84104,UT,5560,0,594
17867,13-10-2009,OTHER,2003,6,CHEVROLET,TAHOE 4WD 5.3L V8 SF,Z71,4D SUV 5.3L FFV LS,MAROON,Auto,1,Alloy,95002,AMERICAN,LARGE SUV,GM,8173,10643,9327,11994,7821,10261,12339,13872,NO,GREEN,3453,84104,UT,9805,0,2218
17868,27-10-2009,OTHER,2007,2,KIA,OPTIMA 4C 2.4L I4 MP,EXE,4D SEDAN,GREY,Auto,2,Covers,67605,OTHER ASIAN,MEDIUM,OTHER,7184,8065,8259,9210,6719,7757,10143,10997,NO,GREEN,1235,84104,UT,5660,1,728
17869,27-10-2009,OTHER,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,BAS,4D SEDAN,WHITE,Auto,2,Covers,98370,AMERICAN,MEDIUM,GM,4791,6157,5674,7150,4617,5812,7964,9176,NO,GREEN,1235,84104,UT,4845,1,1197
17870,27-10-2009,OTHER,2002,7,FORD,FOCUS 2.0L I4 SFI,SE,4D WAGON SE,SILVER,Auto,1,Alloy,57350,AMERICAN,COMPACT,FORD,2565,3728,3270,4526,2565,3728,3270,4526,NO,GREEN,1235,84104,UT,4510,1,1220
17871,23-03-2010,OTHER,2006,4,CHEVROLET,IMPALA,LS,4D SEDAN LS,WHITE,Auto,2,Covers,85974,AMERICAN,LARGE,GM,7452,8531,10397,11618,6460,7902,10089,12341,NO,GREEN,1235,84104,UT,7160,1,2152
17872,30-03-2010,OTHER,2007,3,CHEVROLET,MALIBU V6,LS,4D SEDAN LS,MAROON,Auto,2,Covers,88329,AMERICAN,MEDIUM,GM,6593,7493,9881,11091,6696,8027,9838,11409,NO,GREEN,3453,84104,UT,5360,0,1373
17873,30-03-2010,OTHER,2004,6,NISSAN,SENTRA,S,4D SEDAN 1.8,BLACK,Auto,2,Covers,69638,TOP LINE ASIAN,COMPACT,OTHER,3997,4924,6867,8338,3426,4258,6808,7517,NO,GREEN,3453,84104,UT,4995,0,533
17874,30-03-2010,OTHER,2005,5,FORD,FOCUS,ZX3,2D COUPE ZX3,OTHER,Auto,1,Alloy,61287,AMERICAN,COMPACT,FORD,4472,5663,7809,9889,4081,5389,7148,8767,NO,GREEN,3453,84104,UT,6010,0,1020
17875,30-03-2010,OTHER,2006,4,CHEVROLET,COBALT,LT,4D SEDAN LT,BLACK,Auto,1,Alloy,85665,AMERICAN,COMPACT,GM,6175,7305,9188,10475,6175,7305,9188,10475,NO,GREEN,3453,84104,UT,6010,0,853
17876,30-03-2010,OTHER,2004,6,JEEP,GRAND CHEROKEE 4WD V,LAR,4D WAGON LAREDO,SILVER,Auto,1,Alloy,94971,AMERICAN,MEDIUM SUV,CHRYSLER,6522,8147,10336,12421,7298,8825,11354,12836,NO,GREEN,3453,84104,UT,9025,0,2495
17877,30-03-2010,OTHER,2004,6,CHEVROLET,IMPALA,BAS,4D SEDAN,SILVER,Auto,2,Covers,72000,AMERICAN,LARGE,GM,3819,5009,6681,8023,3109,4226,6308,7495,NO,GREEN,3453,84104,UT,5860,0,1974
17878,30-03-2010,OTHER,2006,4,DODGE,CARAVAN GRAND FWD V6,BAS,MINIVAN 3.3L,BLUE,Auto,2,Covers,77836,AMERICAN,VAN,CHRYSLER,6915,8528,10671,12106,6208,8101,9031,11494,NO,GREEN,3453,84104,UT,7225,0,1623
17879,30-03-2010,OTHER,2006,4,CHEVROLET,COBALT,LS,4D SEDAN LS,SILVER,Auto,1,Alloy,69652,AMERICAN,COMPACT,GM,5299,6335,8191,9371,5299,6335,8191,9371,NO,GREEN,3453,84104,UT,6160,0,728
17880,30-03-2010,OTHER,2005,5,CHRYSLER,SEBRING 4C,BAS,4D SEDAN,SILVER,Auto,1,Alloy,82356,AMERICAN,MEDIUM,CHRYSLER,4389,5557,7785,9039,3968,5108,7384,8333,NO,GREEN,3453,84104,UT,4145,0,1243
17881,30-03-2010,OTHER,2002,8,NISSAN,XTERRA 2WD 4C,XE,4D SPORT UTILITY XE,WHITE,Auto,1,Alloy,81899,TOP LINE ASIAN,MEDIUM SUV,OTHER,4708,5413,7465,8214,4855,5581,7621,8392,NO,GREEN,3453,84104,UT,5960,0,894
17882,30-03-2010,OTHER,2006,4,CHEVROLET,MALIBU MAXX V6,LT,4D SEDAN LT,SILVER,Auto,2,Covers,86421,AMERICAN,MEDIUM,GM,7094,8283,10365,11793,6010,7623,9684,11200,NO,GREEN,3453,84104,UT,6010,0,1373
17883,30-03-2010,OTHER,2008,2,DODGE,CALIBER,SE,4D WAGON,BLUE,Auto,2,Covers,55378,AMERICAN,MEDIUM,CHRYSLER,7852,8311,11235,11693,7731,8668,11453,12309,NO,GREEN,3453,84104,UT,7225,0,754
17884,30-03-2010,OTHER,2005,5,FORD,F150 PICKUP 2WD V8,STX,REG CAB 4.6L STX,RED,Auto,1,Alloy,84407,AMERICAN,LARGE TRUCK,FORD,6470,8060,10686,12287,7986,9115,11792,13040,NO,GREEN,3453,84104,UT,9825,0,853
17885,30-03-2010,OTHER,2002,8,JEEP,LIBERTY 4WD V6,SPO,4D SUV SPORT,GREEN,Auto,2,Covers,93736,AMERICAN,SMALL SUV,CHRYSLER,5176,6167,7349,8973,4933,6066,8040,8852,NO,GREEN,3453,84104,UT,6410,0,1353
17886,30-03-2010,OTHER,2006,4,MITSUBISHI,ECLIPSE,GS,2D COUPE GS,SILVER,Auto,1,Alloy,67149,OTHER ASIAN,SPORTS,OTHER,8319,9494,11338,12881,7518,9067,10942,12686,NO,GREEN,3453,84104,UT,8525,0,533
17887,30-03-2010,OTHER,2003,7,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L LS,BLUE,Auto,1,Alloy,83060,AMERICAN,MEDIUM SUV,GM,5701,7030,8761,10162,5456,6621,8746,10131,NO,GREEN,3453,84104,UT,6785,0,1543
17888,30-03-2010,OTHER,2004,6,CHRYSLER,PACIFICA AWD,BAS,4D SPORT TOURER,BLUE,Auto,1,Alloy,83310,AMERICAN,CROSSOVER,CHRYSLER,7303,8655,10405,12247,7303,8655,10405,12247,NO,GREEN,3453,84104,UT,9125,0,2022
17889,30-03-2010,OTHER,2003,7,CHEVROLET,MALIBU V6,BAS,4D SEDAN,SILVER,Auto,1,Alloy,76843,AMERICAN,MEDIUM,GM,2922,3833,5750,6577,2603,3597,5591,6973,NO,GREEN,3453,84104,UT,4895,0,2508
17890,30-03-2010,OTHER,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,BLACK,Auto,1,Alloy,77145,AMERICAN,LARGE,GM,10104,11659,13728,15447,8946,10499,12900,14470,NO,GREEN,3453,84104,UT,8650,0,1974
17891,31-03-2010,OTHER,2006,4,CHEVROLET,IMPALA,LT,4D SEDAN LT 3.9L,RED,Auto,1,Alloy,74149,AMERICAN,LARGE,GM,7440,8973,10382,12082,7453,9387,11476,13029,NO,GREEN,3453,84104,UT,7275,0,1974
17892,04-02-2010,OTHER,2006,4,CHEVROLET,TRAILBLAZER 2WD 6C,LS,4D SUV 4.2L,BLUE,Auto,1,Alloy,74523,AMERICAN,MEDIUM SUV,GM,10022,11788,13767,15763,10152,11854,14349,16068,NO,GREEN,3453,84104,UT,7525,0,1155
17893,04-06-2010,OTHER,2005,5,FORD,F150 PICKUP 2WD V6,STX,REG CAB 4.2L STX,WHITE,Auto,2,Covers,82986,AMERICAN,LARGE TRUCK,FORD,6845,8439,10833,12831,6577,9070,10976,13775,NO,GREEN,3453,84104,UT,6860,0,594
17894,04-06-2010,OTHER,2008,2,TOYOTA,CAMRY V6,LE,4D SEDAN LE,BLUE,Auto,1,Alloy,78488,TOP LINE ASIAN,MEDIUM,OTHER,11658,13465,17480,18603,11869,13613,16946,18452,NO,GREEN,3453,84104,UT,9375,0,569
17895,04-06-2010,OTHER,2003,7,NISSAN,XTERRA 2WD V6,SE,4D SPORT UTILITY SE,RED,Auto,1,Alloy,78588,TOP LINE ASIAN,MEDIUM SUV,OTHER,6544,7658,9632,10794,5841,6627,9088,10075,NO,GREEN,3453,84104,UT,7375,0,869
17896,04-06-2010,OTHER,2005,5,CHEVROLET,VENTURE FWD V6,LS,PASSENGER EXT 3.4L LS,RED,Auto,1,Alloy,94107,AMERICAN,VAN,GM,4400,5682,8260,10081,4217,5260,7537,8998,NO,GREEN,3453,84104,UT,5260,0,5613
17897,04-06-2010,OTHER,2004,6,HYUNDAI,SANTA FE 2WD V6,GLS,4D CUV 3.5L GLS,BLUE,Auto,1,Alloy,59623,OTHER ASIAN,MEDIUM SUV,OTHER,5639,6696,8856,10360,5691,7308,8988,11702,NO,GREEN,3453,84104,UT,7060,0,588
17898,04-06-2010,OTHER,2008,2,CHEVROLET,AVEO,LS,4D WAGON LS,WHITE,Auto,2,Covers,55151,AMERICAN,COMPACT,GM,6634,7032,9487,9938,6537,7021,9771,10298,NO,GREEN,3453,84104,UT,6060,0,671
17899,04-06-2010,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BLACK,Auto,2,Covers,73808,AMERICAN,LARGE,GM,8885,10044,12664,13946,8047,9167,11991,13123,NO,GREEN,3453,84104,UT,7950,0,1974
17900,04-06-2010,OTHER,2003,7,ACURA,3.2 TL,S,4D SEDAN TYPE S,WHITE,Auto,1,Alloy,89842,OTHER ASIAN,SPECIALTY,OTHER,7217,8990,10458,12048,6198,7532,10758,13098,NO,GREEN,3453,84104,UT,8675,0,1413
17901,04-06-2010,OTHER,2005,5,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L SXT,BLUE,Auto,1,Alloy,85706,AMERICAN,VAN,CHRYSLER,6460,8174,9617,11390,6331,7891,10147,12062,NO,GREEN,3453,84104,UT,7675,0,1763
17902,04-06-2010,OTHER,2006,4,DODGE,CARAVAN FWD V6,SE,MINIVAN 3.3L,RED,Auto,1,Alloy,69128,AMERICAN,VAN,CHRYSLER,6232,7136,9362,10270,5500,6950,8887,10630,NO,GREEN,3453,84104,UT,7275,0,1411
17903,04-06-2010,OTHER,2006,4,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,SILVER,Auto,1,Alloy,73308,AMERICAN,VAN,GM,6647,8057,9902,11859,6284,7886,9713,11931,NO,GREEN,3453,84104,UT,7035,0,2091
17904,04-06-2010,OTHER,2006,4,DODGE,DURANGO 2WD V8,ADV,4D SUV 5.7L HEMI SLT,WHITE,Auto,1,Alloy,71283,AMERICAN,MEDIUM SUV,CHRYSLER,10336,11546,14158,15503,11890,14772,16577,19912,NO,GREEN,3453,84104,UT,9275,0,1389
17905,13-04-2010,OTHER,2005,5,HYUNDAI,SANTA FE 2WD V6,GLS,4D CUV 2.7L,BLUE,Auto,1,Alloy,68132,OTHER ASIAN,MEDIUM SUV,OTHER,6856,8089,10517,11453,6467,7603,9913,11293,NO,GREEN,3453,84104,UT,7575,0,630
17906,13-04-2010,OTHER,2003,7,FORD,EXPLORER 4WD V8,XLT,4D SUV 4.6L XLT,GREY,Auto,1,Alloy,82840,AMERICAN,MEDIUM SUV,FORD,6109,7172,9431,10340,5203,6842,9152,11673,NO,GREEN,3453,84104,UT,7525,0,2582
17907,13-04-2010,OTHER,2004,6,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L SE,BLUE,Auto,1,Alloy,91300,AMERICAN,VAN,CHRYSLER,4181,5504,7308,8845,4181,5504,7308,8845,NO,GREEN,3453,84104,UT,5185,0,1918
17908,13-04-2010,OTHER,2008,2,SUZUKI,SX4,TOU,4D HATCHBACK AWD,SILVER,Auto,1,Alloy,72918,OTHER ASIAN,COMPACT,OTHER,9382,10528,12704,13808,8427,9769,12077,13135,NO,GREEN,3453,84104,UT,8325,0,803
17909,13-04-2010,OTHER,2006,4,CHEVROLET,EQUINOX FWD V6,LS,4D SUV LS,SILVER,Auto,2,Covers,65144,AMERICAN,MEDIUM SUV,GM,9050,11016,12869,14534,8538,10079,12598,14071,NO,GREEN,3453,84104,UT,8855,0,1215
17910,13-04-2010,OTHER,2004,6,NISSAN,ALTIMA,BAS,4D SEDAN,GREEN,Auto,2,Covers,91298,TOP LINE ASIAN,MEDIUM,OTHER,5660,6558,8597,9885,4777,6084,7634,9723,NO,GREEN,3453,84104,UT,6685,0,765
17911,13-04-2010,OTHER,2007,3,PONTIAC,G6 V6,BAS,4D SEDAN SE1,SILVER,Auto,1,Alloy,66340,AMERICAN,MEDIUM,GM,9258,10512,12741,14037,9258,10512,12741,14037,NO,GREEN,3453,84104,UT,7775,0,1118
17912,13-04-2010,OTHER,2005,5,CHRYSLER,PACIFICA FWD,TOU,4D SPORT,GREEN,Auto,1,Alloy,83021,AMERICAN,CROSSOVER,CHRYSLER,7121,8318,9505,11053,6424,7800,9896,11171,NO,GREEN,3453,84104,UT,8375,0,1503
17913,13-04-2010,OTHER,2003,7,JEEP,LIBERTY 4WD V6,SPO,4D SUV SPORT,SILVER,Auto,3,Special,94354,AMERICAN,SMALL SUV,CHRYSLER,6087,7368,9108,10113,5489,6774,8568,9788,NO,GREEN,3453,84104,UT,6810,0,1353
17914,13-04-2010,OTHER,2004,6,PONTIAC,GRAND PRIX,GT,4D SEDAN GT,SILVER,Auto,2,Covers,78815,AMERICAN,LARGE,GM,4559,5694,7575,8889,4503,5734,7839,9196,NO,GREEN,3453,84104,UT,6260,0,1974
17915,13-04-2010,OTHER,2007,3,CHEVROLET,AVEO,LS,4D SEDAN LS,RED,Manual,2,Covers,39554,AMERICAN,COMPACT,GM,5105,5981,7923,9098,4925,5971,8526,9264,NO,GREEN,3453,84104,UT,5260,0,582
17916,13-04-2010,OTHER,2008,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L LS,BEIGE,Auto,1,Alloy,80121,AMERICAN,VAN,GM,11073,13353,14781,17110,9770,11892,14676,16413,NO,GREEN,3453,84104,UT,7775,0,2282
17917,13-04-2010,OTHER,2002,8,CHEVROLET,TRAILBLAZER 4WD 6C,LS,4D SUV 4.2L LS,GOLD,Auto,1,Alloy,81472,AMERICAN,MEDIUM SUV,GM,4930,5854,9606,11406,4584,5924,8048,9553,NO,GREEN,3453,84104,UT,6560,0,2452
17918,20-04-2010,OTHER,2004,6,FORD,FREESTAR FWD V6,SES,4D PASSENGER 3.9L SES,WHITE,Auto,1,Alloy,84093,AMERICAN,VAN,FORD,4452,6085,7485,9540,4502,5756,8071,9280,NO,GREEN,1235,84104,UT,6260,1,1633
17919,20-04-2010,OTHER,2007,3,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,GREY,Auto,2,Covers,74551,TOP LINE ASIAN,MEDIUM,OTHER,10343,11280,14248,15522,10160,11504,13506,15270,NO,GREEN,1235,84104,UT,9975,1,569
17920,20-04-2010,OTHER,2008,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.5L FFV,GREY,Auto,1,Alloy,62787,AMERICAN,LARGE,GM,9112,10564,12829,14488,8755,10284,13003,14573,NO,GREEN,1235,84104,UT,8550,1,1703
17921,20-04-2010,OTHER,2006,4,SATURN,ION,2,4D SEDAN LEVEL 2,GOLD,Auto,3,Special,76823,AMERICAN,MEDIUM,GM,5478,6622,8900,9887,5247,6423,8290,9669,NO,GREEN,1235,84104,UT,6060,1,803
17922,20-04-2010,OTHER,2002,8,VOLKSWAGEN,BEETLE,GLS,2D COUPE GLS,BLUE,Auto,1,Alloy,70357,OTHER,COMPACT,OTHER,4330,5490,7252,8061,4369,5496,7508,8957,NO,GREEN,1235,84104,UT,6360,1,1689
17923,27-04-2010,OTHER,2006,4,TOYOTA,COROLLA,CE,4D SEDAN CE,BLACK,Auto,1,Alloy,93992,TOP LINE ASIAN,COMPACT,OTHER,7036,8246,10104,12277,6545,7630,9747,11402,NO,GREEN,3453,84104,UT,7375,0,620
17924,27-04-2010,OTHER,2005,5,NISSAN,ALTIMA,BAS,4D SEDAN,SILVER,Auto,2,Covers,76912,TOP LINE ASIAN,MEDIUM,OTHER,6964,8206,10488,11998,5326,6638,8648,9938,NO,GREEN,3453,84104,UT,7375,0,686
17925,27-04-2010,OTHER,2007,3,FORD,FIVE HUNDRED,SEL,4D SEDAN SEL,WHITE,Auto,1,Alloy,82881,AMERICAN,LARGE,FORD,8973,10773,12686,14448,8340,10429,12242,14137,NO,GREEN,3453,84104,UT,8050,0,1633
17926,27-04-2010,OTHER,2006,4,JEEP,COMMANDER 4WD V6,BAS,4D WAGON,SILVER,Auto,1,Alloy,83009,AMERICAN,LARGE SUV,CHRYSLER,13398,15251,17131,18839,13194,15017,16899,18370,NO,GREEN,3453,84104,UT,11300,0,2022
17927,27-04-2010,OTHER,2008,2,CHEVROLET,IMPALA V6,LS,4D SEDAN LS 3.5L FFV,BROWN,Auto,2,Covers,83488,AMERICAN,LARGE,GM,8424,9464,12626,13502,8338,9690,12301,13721,NO,GREEN,3453,84104,UT,7650,0,2152
17928,27-04-2010,OTHER,2007,3,SATURN,VUE 2WD 4C,BAS,4D CUV 2.2L,SILVER,Auto,1,Alloy,46079,AMERICAN,MEDIUM SUV,GM,8831,10663,12298,14366,8400,10012,12369,14948,NO,GREEN,3453,84104,UT,8575,0,1116
17929,27-04-2010,OTHER,2007,3,KIA,SPECTRA,EXE,4D SEDAN EX,SILVER,Auto,2,Covers,57856,OTHER ASIAN,MEDIUM,OTHER,6186,7212,9659,10538,5680,6914,9122,10260,NO,GREEN,3453,84104,UT,6710,0,505
17930,27-04-2010,OTHER,2005,5,CHEVROLET,COBALT,LS,4D SEDAN,GREEN,Auto,1,Alloy,74764,AMERICAN,COMPACT,GM,4333,5462,7165,8269,3958,4857,6856,7939,NO,GREEN,3453,84104,UT,5560,0,803
